序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
2982,3-Q2,1,INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,INT J TUBERC LUNG D,1027-3719,1815-7920,3.6,3.2,Q2,31/107,Q2,Q2,0.64,71.5,59.0,5985.0,INFECTIOUS DISEASES; RESPIRATORY SYSTEM,INFECTIOUS DISEASES(JIF Q2/JCI Q3) | RESPIRATORY SYSTEM(JIF Q2/JCI Q2),INT UNION AGAINST TUBERCULOSIS and LUNG DISEASE (I U A T L D),其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=INTERNATIONAL+JOURNAL+OF+TUBERCULOSIS+AND+LUNG+DISEASE+aims+scope+instructions+for+authors+APC
2983,3-Q2,1,Complementary Therapies in Clinical Practice,COMPLEMENT THER CLIN,1744-3881,1873-6947,3.4,3.7,Q2,14/48,Q2,Q2,0.75,71.9,59.0,4515.0,INTEGRATIVE & COMPLEMENTARY MEDICINE,INTEGRATIVE & COMPLEMENTARY MEDICINE(JIF Q2/JCI Q2),ELSEVIER SCI LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Complementary+Therapies+in+Clinical+Practice+aims+scope+instructions+for+authors+APC
2984,3-Q2,1,DIGESTION,DIGESTION,0012-2823,1421-9867,3.4,3.3,Q2,55/153,Q2,Q2,0.61,64.4,59.0,3412.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q2/JCI Q2),KARGER,Karger,是,SCIE,混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=DIGESTION+aims+scope+instructions+for+authors+APC
2985,3-Q2,1,3D Printing in Medicine,3D PRINT MED,,2365-6271,3.1,3.6,Q2,70/217,Q2,Q2,0.87,68.0,59.0,896.0,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING(JIF Q2/JCI Q2)",SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=3D+Printing+in+Medicine+aims+scope+instructions+for+authors+APC
2986,3-Q2,1,Journal of Oral & Facial Pain and Headache,J ORAL FACIAL PAIN H,2333-0384,2333-0376,2.9,3.2,Q2,46/165,Q2,Q2,0.91,72.4,59.0,1562.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q2/JCI Q2)",MRE PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Oral+&+Facial+Pain+and+Headache+aims+scope+instructions+for+authors+APC
2987,3-Q2,1,Archives of Cardiovascular Diseases,ARCH CARDIOVASC DIS,1875-2136,1875-2128,2.9,2.9,Q2,95/237,Q3,Q3,0.54,60.1,59.0,2211.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q2/JCI Q3),"ELSEVIER MASSON, CORP OFF",Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Archives+of+Cardiovascular+Diseases+aims+scope+instructions+for+authors+APC
2988,3-Q2,1,Pharmacoeconomics-Open,PHARMACOECON-OPEN,2509-4262,2509-4254,2.4,2.6,Q2,196/626,Q2,Q2,0.72,55.6,59.0,1214.0,HEALTH CARE SCIENCES & SERVICES; HEALTH POLICY & SERVICES; PHARMACOLOGY & PHARMACY,HEALTH CARE SCIENCES & SERVICES(JIF Q2/JCI Q2) | HEALTH POLICY & SERVICES(JIF Q2/JCI Q3) | PHARMACOLOGY & PHARMACY(JIF Q3/JCI Q2),SPRINGER INT PUBL AG,Springer,否,ESCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Pharmacoeconomics-Open+aims+scope+instructions+for+authors+APC
2989,3-Q2,1,HERD-Health Environments Research & Design Journal,HERD-HEALTH ENV RES,1937-5867,2167-5112,2.3,2.8,Q2,209/443,Q3,Q3,0.55,52.9,59.0,2481.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q2/JCI Q3)",SAGE PUBLICATIONS INC,SAGE,否,SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=HERD-Health+Environments+Research+&+Design+Journal+aims+scope+instructions+for+authors+APC
2990,3-Q2,1,Medizinische Klinik-Intensivmedizin und Notfallmedizin,MED KLIN-INTENSIVMED,2193-6218,2193-6226,1.6,1.4,Q2,139/336,Q2,Q2,0.44,58.8,59.0,942.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q2/JCI Q2)",SPRINGER HEIDELBERG,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Medizinische+Klinik-Intensivmedizin+und+Notfallmedizin+aims+scope+instructions+for+authors+APC
2991,3-Q2,1,DRUGS & AGING,DRUG AGING,1170-229X,1179-1969,4.2,4.0,Q2,102/356,Q2,Q2,0.81,71.5,58.0,4941.0,GERIATRICS & GERONTOLOGY; PHARMACOLOGY & PHARMACY,GERIATRICS & GERONTOLOGY(JIF Q2/JCI Q2) | PHARMACOLOGY & PHARMACY(JIF Q2/JCI Q2),ADIS INT LTD,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=DRUGS+&+AGING+aims+scope+instructions+for+authors+APC
2992,3-Q2,1,Gastroenterology Report,GASTROENTEROL REP,2052-0034,2052-0034,4.0,4.1,Q2,42/153,Q2,Q2,0.72,72.9,58.0,2146.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q2/JCI Q2),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=Gastroenterology+Report+aims+scope+instructions+for+authors+APC
2993,3-Q2,1,Journal of Bone Oncology,J BONE ONCOL,,2212-1374,3.6,3.7,Q2,132/333,Q2,Q2,0.73,60.5,58.0,1769.0,ONCOLOGY,ONCOLOGY(JIF Q2/JCI Q2),ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Journal+of+Bone+Oncology+aims+scope+instructions+for+authors+APC
2994,3-Q2,1,Frontiers in Nephrology,FRONT NEPHROL,,2813-0626,2.9,2.6,Q2,44/134,Q3,Q3,0.51,67.5,58.0,455.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q2/JCI Q3),FRONTIERS MEDIA SA,Frontiers,否,ESCI,全OA,"约 CHF 1,495-3,150（Frontiers in Medicine A类=CHF 3,150）",高,https://www.frontiersin.org/about/fee-policy,https://www.google.com/search?q=Frontiers+in+Nephrology+aims+scope+instructions+for+authors+APC
2995,3-Q2,1,Archives of Academic Emergency Medicine,ARCH ACAD EMERG MED,,2645-4904,2.8,2.5,Q2,17/55,Q2,Q2,0.94,70.0,58.0,1045.0,EMERGENCY MEDICINE,EMERGENCY MEDICINE(JIF Q2/JCI Q2),SHAHID BEHESHTI UNIV MEDICAL SCIENCES,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Archives+of+Academic+Emergency+Medicine+aims+scope+instructions+for+authors+APC
2996,3-Q2,1,Journal of Tropical Medicine,J TROP MED-US,1687-9686,1687-9694,2.6,3.1,Q2,9/27,Q2,Q2,0.81,68.5,58.0,1652.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; TROPICAL MEDICINE","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q2/JCI Q2) | TROPICAL MEDICINE(JIF Q2/JCI Q2)",WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Journal+of+Tropical+Medicine+aims+scope+instructions+for+authors+APC
2997,3-Q2,1,CURRENT OPINION IN OBSTETRICS & GYNECOLOGY,CURR OPIN OBSTET GYN,1040-872X,1473-656X,2.4,2.4,Q2,58/143,Q3,Q3,0.7,59.8,58.0,2644.0,OBSTETRICS & GYNECOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q2/JCI Q3),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=CURRENT+OPINION+IN+OBSTETRICS+&+GYNECOLOGY+aims+scope+instructions+for+authors+APC
2998,3-Q2,1,BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,BRIT J CLIN PSYCHOL,0144-6657,2044-8260,2.3,5.4,Q2,75/184,Q2,Q2,0.98,59.5,58.0,5136.0,"PSYCHOLOGY, CLINICAL","PSYCHOLOGY, CLINICAL(JIF Q2/JCI Q2)",WILEY,Wiley,否,SSCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=BRITISH+JOURNAL+OF+CLINICAL+PSYCHOLOGY+aims+scope+instructions+for+authors+APC
2999,3-Q2,1,Journal of Clinical Medicine Research-Canada,J CLIN MED RES-CAN,1918-3003,1918-3011,2.2,,Q2,104/336,Q2,Q2,0.43,69.2,58.0,1304.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q2/JCI Q2)",ELMER PRESS INC,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Clinical+Medicine+Research-Canada+aims+scope+instructions+for+authors+APC
3000,3-Q2,1,JBI Evidence Implementation,JBI EVID IMPLEMENT,2691-3321,2691-3321,2.0,3.6,Q2,113/336,Q2,Q2,0.45,66.5,58.0,777.0,"HEALTH CARE SCIENCES & SERVICES; MEDICINE, GENERAL & INTERNAL","HEALTH CARE SCIENCES & SERVICES(JIF Q3/JCI Q4) | MEDICINE, GENERAL & INTERNAL(JIF Q2/JCI Q2)",LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=JBI+Evidence+Implementation+aims+scope+instructions+for+authors+APC
3001,3-Q2,1,Facial Plastic Surgery Clinics of North America,FACIAL PLAST SURG CL,1064-7406,1558-1926,1.9,2.5,Q2,145/321,Q2,Q2,0.86,55.0,58.0,1975.0,SURGERY,SURGERY(JIF Q2/JCI Q2),W B SAUNDERS CO-ELSEVIER INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Facial+Plastic+Surgery+Clinics+of+North+America+aims+scope+instructions+for+authors+APC
3002,3-Q2,1,Molecular Pain,MOL PAIN,,1744-8069,3.8,3.6,Q2,118/330,Q2,Q2,0.76,64.4,57.0,4049.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q2/JCI Q2),SAGE PUBLICATIONS INC,SAGE,是,SCIE,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Molecular+Pain+aims+scope+instructions+for+authors+APC
3003,3-Q2,1,Clinical Endoscopy,CLIN ENDOSC,2234-2400,2234-2443,3.4,2.8,Q2,55/153,Q2,Q2,0.57,64.4,57.0,2539.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q2/JCI Q2),KOREAN SOC GASTROINTESTINAL ENDOSCOPY,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Clinical+Endoscopy+aims+scope+instructions+for+authors+APC
3004,3-Q2,1,Oncology and Therapy,ONCOL THER,2366-1070,2366-1089,3.4,3.6,Q2,148/333,Q3,Q3,0.53,55.7,57.0,832.0,ONCOLOGY,ONCOLOGY(JIF Q2/JCI Q3),SPRINGER,Springer,否,ESCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Oncology+and+Therapy+aims+scope+instructions+for+authors+APC
3005,3-Q2,1,Safety and Health at Work,SAF HEALTH WORK-KR,2093-7911,2093-7997,3.2,3.7,Q2,120/443,Q2,Q2,0.87,73.0,57.0,2707.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q2/JCI Q2)",ELSEVIER,Elsevier,是,"SCIE, SSCI",混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Safety+and+Health+at+Work+aims+scope+instructions+for+authors+APC
3006,3-Q2,1,JOURNAL OF NUCLEAR CARDIOLOGY,J NUCL CARDIOL,1071-3581,1532-6551,3.0,2.4,Q2,78/217,Q1,Q1,1.56,64.3,57.0,4305.0,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q2/JCI Q1) | RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING(JIF Q2/JCI Q1)",ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JOURNAL+OF+NUCLEAR+CARDIOLOGY+aims+scope+instructions+for+authors+APC
3007,3-Q2,1,FUNGAL GENETICS AND BIOLOGY,FUNGAL GENET BIOL,1087-1845,1096-0937,3.0,3.0,Q2,80/192,Q2,Q2,0.72,58.6,57.0,5633.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q2/JCI Q2),ACADEMIC PRESS INC ELSEVIER SCIENCE,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=FUNGAL+GENETICS+AND+BIOLOGY+aims+scope+instructions+for+authors+APC
3008,3-Q2,1,Investigative and Clinical Urology,INVESTIG CLIN UROL,2466-0493,2466-054X,2.9,2.6,Q2,44/134,Q2,Q2,0.8,67.5,57.0,1494.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q2/JCI Q2),KOREAN UROLOGICAL ASSOC,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Investigative+and+Clinical+Urology+aims+scope+instructions+for+authors+APC
3009,3-Q2,1,Advances in Rheumatology,ADV RHEUMATOL,2523-3106,2523-3106,2.8,2.7,Q2,27/58,Q2,Q2,0.71,54.3,57.0,1131.0,RHEUMATOLOGY,RHEUMATOLOGY(JIF Q2/JCI Q2),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Advances+in+Rheumatology+aims+scope+instructions+for+authors+APC
3010,3-Q2,1,JOURNAL OF CLINICAL PATHOLOGY,J CLIN PATHOL,0021-9746,1472-4146,2.6,2.5,Q2,37/89,Q2,Q2,0.87,59.0,57.0,9748.0,PATHOLOGY,PATHOLOGY(JIF Q2/JCI Q2),BMJ PUBLISHING GROUP,BMJ,是,SCIE,混合/全OA,"BMJ Open约GBP 2,175；旗舰刊更高",高,https://authors.bmj.com/open-access/,https://www.google.com/search?q=JOURNAL+OF+CLINICAL+PATHOLOGY+aims+scope+instructions+for+authors+APC
3011,3-Q2,1,CARIES RESEARCH,CARIES RES,0008-6568,1421-976X,2.5,3.8,Q2,58/165,Q2,Q2,0.96,65.2,57.0,4544.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q2/JCI Q2)",KARGER,Karger,是,SCIE,混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=CARIES+RESEARCH+aims+scope+instructions+for+authors+APC
3012,3-Q2,1,International Journal of Preventive Medicine,INT J PREVENTIVE MED,2008-7802,2008-8213,1.8,2.5,Q2,127/336,Q2,Q2,0.38,62.4,57.0,3756.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q2/JCI Q2)",WOLTERS KLUWER MEDKNOW PUBLICATIONS,Wolters Kluwer/LWW,否,ESCI,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=International+Journal+of+Preventive+Medicine+aims+scope+instructions+for+authors+APC
3013,3-Q2,1,Translational Research in Anatomy,TRANSL RES ANAT,,2214-854X,1.5,,Q2,11/25,Q2,Q2,0.89,58.0,57.0,483.0,ANATOMY & MORPHOLOGY,ANATOMY & MORPHOLOGY(JIF Q2/JCI Q2),ELSEVIER,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Translational+Research+in+Anatomy+aims+scope+instructions+for+authors+APC
3014,3-Q2,1,Acute Medicine & Surgery,ACUTE MED SURG,2052-8817,2052-8817,1.4,1.4,Q2,152/336,Q2,Q2,0.39,54.9,57.0,1156.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q2/JCI Q2)",WILEY,Wiley,否,ESCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Acute+Medicine+&+Surgery+aims+scope+instructions+for+authors+APC
3015,3-Q2,1,Neurobiology of Stress,NEUROBIOL STRESS,2352-2895,2352-2895,4.2,4.8,Q2,103/330,Q1,Q1,1.05,68.9,56.0,3705.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q2/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Neurobiology+of+Stress+aims+scope+instructions+for+authors+APC
3016,3-Q2,1,GASTROENTEROLOGY CLINICS OF NORTH AMERICA,GASTROENTEROL CLIN N,0889-8553,1558-1942,3.7,4.4,Q2,49/153,Q2,Q2,0.8,68.3,56.0,3043.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q2/JCI Q2),W B SAUNDERS CO-ELSEVIER INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=GASTROENTEROLOGY+CLINICS+OF+NORTH+AMERICA+aims+scope+instructions+for+authors+APC
3017,3-Q2,1,CLINICS IN CHEST MEDICINE,CLIN CHEST MED,0272-5231,1557-8216,3.6,5.4,Q2,31/107,Q2,Q2,0.96,71.5,56.0,4286.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q2/JCI Q2),W B SAUNDERS CO-ELSEVIER INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=CLINICS+IN+CHEST+MEDICINE+aims+scope+instructions+for+authors+APC
3018,3-Q2,1,Cancer Prevention Research,CANCER PREV RES,1940-6207,1940-6215,3.4,3.4,Q2,148/333,Q3,Q3,0.62,55.7,56.0,4888.0,ONCOLOGY,ONCOLOGY(JIF Q2/JCI Q3),AMER ASSOC CANCER RESEARCH,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Cancer+Prevention+Research+aims+scope+instructions+for+authors+APC
3019,3-Q2,1,Regenerative Engineering and Translational Medicine,REGEN ENG TRANSL MED,2364-4133,2364-4141,3.1,2.9,Q2,64/130,Q4,Q4,0.33,51.2,56.0,997.0,"ENGINEERING, BIOMEDICAL","ENGINEERING, BIOMEDICAL(JIF Q2/JCI Q4)",SPRINGER HEIDELBERG,Springer,否,ESCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Regenerative+Engineering+and+Translational+Medicine+aims+scope+instructions+for+authors+APC
3020,3-Q2,1,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,AUST NZ J PUBL HEAL,1326-0200,1753-6405,2.9,3.0,Q2,139/443,Q2,Q2,0.82,68.7,56.0,4153.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q2/JCI Q2)",ELSEVIER SCIENCE INC,Elsevier,是,"SCIE, SSCI",混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=AUSTRALIAN+AND+NEW+ZEALAND+JOURNAL+OF+PUBLIC+HEALTH+aims+scope+instructions+for+authors+APC
3021,3-Q2,1,Simulation in Healthcare-Journal of the Society for Simulation in Healthcare,SIMUL HEALTHC,1559-2332,1559-713X,2.9,2.5,Q2,78/194,Q2,Q2,0.8,60.1,56.0,2645.0,HEALTH CARE SCIENCES & SERVICES,HEALTH CARE SCIENCES & SERVICES(JIF Q2/JCI Q2),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=Simulation+in+Healthcare-Journal+of+the+Society+for+Simulation+in+Healthcare+aims+scope+instructions+for+authors+APC
3022,3-Q2,1,PATHOLOGICA,PATHOLOGICA,0031-2983,1591-951X,2.8,5.0,Q2,32/89,Q3,Q3,0.7,64.6,56.0,1354.0,PATHOLOGY,PATHOLOGY(JIF Q2/JCI Q3),PACINI EDITORE,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=PATHOLOGICA+aims+scope+instructions+for+authors+APC
3023,3-Q2,1,OPERATIVE DENTISTRY,OPER DENT,0361-7734,1559-2863,2.3,2.7,Q2,67/165,Q2,Q2,0.86,59.7,56.0,4615.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q2/JCI Q2)",OPERATIVE DENTISTRY INC,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=OPERATIVE+DENTISTRY+aims+scope+instructions+for+authors+APC
3024,3-Q2,1,Breast Care,BREAST CARE,1661-3791,1661-3805,2.3,2.3,Q2,60/143,Q3,Q3,0.55,58.4,56.0,1634.0,OBSTETRICS & GYNECOLOGY; ONCOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q2/JCI Q3) | ONCOLOGY(JIF Q3/JCI Q3),KARGER,Karger,是,SCIE,混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=Breast+Care+aims+scope+instructions+for+authors+APC
3025,3-Q2,1,JOURNAL OF OBSTETRICS AND GYNAECOLOGY,J OBSTET GYNAECOL,0144-3615,1364-6893,2.2,1.6,Q2,67/143,Q3,Q3,0.54,53.5,56.0,4443.0,OBSTETRICS & GYNECOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q2/JCI Q3),TAYLOR & FRANCIS INC,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=JOURNAL+OF+OBSTETRICS+AND+GYNAECOLOGY+aims+scope+instructions+for+authors+APC
3026,3-Q2,1,Gynecology and Minimally Invasive Therapy-GMIT,GYNECOL MINIM INVASI,2213-3070,2213-3089,2.1,1.9,Q2,70/143,Q3,Q3,0.56,51.4,56.0,719.0,OBSTETRICS & GYNECOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q2/JCI Q3),WOLTERS KLUWER MEDKNOW PUBLICATIONS,Wolters Kluwer/LWW,否,ESCI,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=Gynecology+and+Minimally+Invasive+Therapy-GMIT+aims+scope+instructions+for+authors+APC
3027,3-Q2,1,EUROPEAN JOURNAL OF ORAL SCIENCES,EUR J ORAL SCI,0909-8836,1600-0722,2.0,2.2,Q2,81/165,Q2,Q2,0.73,51.2,56.0,3727.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q2/JCI Q2)",WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=EUROPEAN+JOURNAL+OF+ORAL+SCIENCES+aims+scope+instructions+for+authors+APC
3028,3-Q2,1,Journal of Clinical Research in Pediatric Endocrinology,J CLIN RES PEDIATR E,1308-5727,1308-5735,1.9,2.0,Q2,85/190,Q3,Q3,0.65,55.5,56.0,1828.0,ENDOCRINOLOGY & METABOLISM; PEDIATRICS,ENDOCRINOLOGY & METABOLISM(JIF Q4/JCI Q3) | PEDIATRICS(JIF Q2/JCI Q3),GALENOS PUBL HOUSE,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Clinical+Research+in+Pediatric+Endocrinology+aims+scope+instructions+for+authors+APC
